iter	RMSE
1665	2337.761133
1666	2337.623386
1667	2337.379383
1668	2336.981475
1669	2336.812505
1670	2336.581359
1671	2336.317145
1672	2335.996466
1673	2335.735303
1674	2335.44137
1675	2335.21121
1676	2334.914224
1677	2334.557041
1678	2334.403739
1679	2334.032074
1680	2333.531069
1681	2333.303461
1682	2333.061877
1683	2332.99517
1684	2332.802425
1685	2332.349914
1686	2332.138149
1687	2331.715536
1688	2331.64951
1689	2331.430559
1690	2331.144128
1691	2330.765592
1692	2330.512542
1693	2330.362166
1694	2330.296676
1695	2330.032343
1696	2329.883198
1697	2329.587579
1698	2329.074927
1699	2328.533882
1700	2328.277536
1701	2328.131857
1702	2328.066942
1703	2327.799615
1704	2327.239651
1705	2327.07204
1706	2326.687529
1707	2326.203453
1708	2326.059113
1709	2325.757421
1710	2325.310407
1711	2325.179451
1712	2325.083241
1713	2324.795407
1714	2324.423497
1715	2324.359139
1716	2324.166263
1717	2323.686739
1718	2323.520315
1719	2323.272266
1720	2323.13988
1721	2322.997588
1722	2322.671306
1723	2322.422738
1724	2322.113522
1725	2321.890881
1726	2321.597057
1727	2321.45683
1728	2321.219389
1729	2320.974834
1730	2320.80668
1731	2320.663544
1732	2320.301139
1733	2320.130903
1734	2319.654133
1735	2319.348879
1736	2319.149644
1737	2318.952372
1738	2318.688766
1739	2318.577768
1740	2318.468996
1741	2318.144261
1742	2317.856373
1743	2317.604646
1744	2317.540822
1745	2317.45289
1746	2317.279266
1747	2317.179029
1748	2316.844232
1749	2316.708056
1750	2316.489281
1751	2316.270406
1752	2316.136254
1753	2316.040097
1754	2315.670419
1755	2315.533868
1756	2315.470685
1757	2315.177744
1758	2315.048384
1759	2314.951609
1760	2314.809753
1761	2314.564731
1762	2313.972849
1763	2313.652577
1764	2313.443325
1765	2313.036929
1766	2312.904687
1767	2312.571129
1768	2312.508484
1769	2312.260164
1770	2312.009618
1771	2311.719006
1772	2311.626096
1773	2311.468916
1774	2311.281789
1775	2311.060653
1776	2310.998559
1777	2310.604924
1778	2310.384964
1779	2310.266331
1780	2309.786535
1781	2309.33568
1782	2309.27397
1783	2309.138703
1784	2308.854151
1785	2308.438136
1786	2308.289537
1787	2308.054216
1788	2307.73255
1789	2307.505102
1790	2307.443846
1791	2306.975498
1792	2306.711789
1793	2306.650897
1794	2306.406218
1795	2306.229096
1796	2305.967164
1797	2305.825831
1798	2305.379549
1799	2305.118612
1800	2304.897737
1801	2304.375212
1802	2304.149232
1803	2303.874797
1804	2303.66717
1805	2303.393619
1806	2302.980248
1807	2302.696525
1808	2302.44514
1809	2302.077775
1810	2301.759296
1811	2301.369062
1812	2301.105787
1813	2300.916762
1814	2300.738333
1815	2300.389618
1816	2300.155965
1817	2299.795386
1818	2299.590204
1819	2299.31454
1820	2299.013219
1821	2298.801534
1822	2298.740841
1823	2298.451498
1824	2298.207187
1825	2298.147039
1826	2298.026012
1827	2297.786717
1828	2297.407508
1829	2297.347723
1830	2297.181027
1831	2296.875614
1832	2296.737974
1833	2296.462192
1834	2296.007209
1835	2295.77855
1836	2295.529145
1837	2295.308646
1838	2295.084539
1839	2295.025239
1840	2294.627295
1841	2294.406869
1842	2294.251526
1843	2293.975144
1844	2293.630702
1845	2293.571734
1846	2293.437733
1847	2292.965204
1848	2292.617635
1849	2292.480677
1850	2292.384181
1851	2292.117905
1852	2291.865025
1853	2291.659409
1854	2291.22019
1855	2290.924333
1856	2290.743261
1857	2290.516384
1858	2290.254411
1859	2290.195705
1860	2289.956605
1861	2289.750833
1862	2289.61896
1863	2289.560684
1864	2289.284664
1865	2289.084879
1866	2289.001752
1867	2288.813986
1868	2288.687623
1869	2288.53198
1870	2288.406059
1871	2288.225465
1872	2287.995537
1873	2287.711809
1874	2287.480851
1875	2287.357259
1876	2287.139657
1877	2287.08173
1878	2286.746085
1879	2286.307829
1880	2285.841043
1881	2285.504457
1882	2285.446817
1883	2285.113897
1884	2284.836407
1885	2284.358332
1886	2284.069392
1887	2283.868132
1888	2283.527645
1889	2283.408331
1890	2283.282896
1891	2282.83128
1892	2282.597185
1893	2282.539908
1894	2282.440806
1895	2282.215387
1896	2281.91363
1897	2281.676822
1898	2281.427124
1899	2281.17927
1900	2281.09443
1901	2280.697437
1902	2280.389173
1903	2279.997411
1904	2279.751095
1905	2279.426154
1906	2279.278453
1907	2279.11865
1908	2279.061551
1909	2278.976036
1910	2278.708385
1911	2278.307919
1912	2278.077105
1913	2277.733602
1914	2277.397854
1915	2277.087372
1916	2276.964549
1917	2276.706788
1918	2276.35438
1919	2276.095144
1920	2275.719202
1921	2275.327322
1922	2275.147579
1923	2274.920792
1924	2274.722722
1925	2274.377829
1926	2273.984743
1927	2273.860078
1928	2273.704386
1929	2273.487124
1930	2273.430409
1931	2273.194664
1932	2273.138156
1933	2273.040903
1934	2272.782642
1935	2272.478596
1936	2272.283048
1937	2272.068792
1938	2271.812567
1939	2271.489029
1940	2271.409045
1941	2270.955153
1942	2270.643405
1943	2270.389428
1944	2270.27821
1945	2270.060176
1946	2269.80965
1947	2269.492872
1948	2269.299071
1949	2269.096651
1950	2268.802751
1951	2268.550621
1952	2268.33169
1953	2267.999102
1954	2267.787205
1955	2267.730884
1956	2267.509716
1957	2267.114209
1958	2266.858781
1959	2266.650705
1960	2266.54406
1961	2266.244075
1962	2266.062462
1963	2265.641592
1964	2265.400291
1965	2265.280122
1966	2265.022971
1967	2264.96699
1968	2264.812026
1969	2264.756359
1970	2264.476347
1971	2264.135911
1972	2263.922629
1973	2263.503193
1974	2263.324832
1975	2263.060546
1976	2263.005153
1977	2262.950056
1978	2262.810232
1979	2262.686985
1980	2262.395227
1981	2262.009426
1982	2261.671157
1983	2261.528349
1984	2261.339375
1985	2260.960388
1986	2260.809483
1987	2260.629989
1988	2260.429857
1989	2260.284791
1990	2259.911068
1991	2259.823753
1992	2259.715553
1993	2259.628638
1994	2259.573864
1995	2259.372411
1996	2259.132262
1997	2258.87771
1998	2258.626065
1999	2258.246898
2000	2257.84879
2001	2257.610146
2002	2257.350469
2003	2257.14721
2004	2256.833507
2005	2256.488142
2006	2255.960823
2007	2255.906115
2008	2255.679269
2009	2255.384173
2010	2255.036735
2011	2254.982421
2012	2254.679619
2013	2254.62559
2014	2254.571885
2015	2254.424862
2016	2254.260619
2017	2254.018567
2018	2253.682133
2019	2253.56335
2020	2253.349511
2021	2253.221361
2022	2252.817231
2023	2252.573313
2024	2252.31193
2025	2252.168031
2026	2252.089944
2027	2252.010841
2028	2251.78599
2029	2251.518659
2030	2251.290341
2031	2251.169373
2032	2250.888991
2033	2250.695605
2034	2250.575331
2035	2250.340597
2036	2250.105992
2037	2249.775531
2038	2249.663137
2039	2249.516322
2040	2249.228258
2041	2249.133899
2042	2249.029018
2043	2248.92879
2044	2248.818509
2045	2248.630744
2046	2248.53245
2047	2248.394203
2048	2248.340694
2049	2248.22172
2050	2247.966862
2051	2247.86462
2052	2247.473005
2053	2247.397819
2054	2247.283645
2055	2247.176651
2056	2247.073048
2057	2246.933863
2058	2246.791091
2059	2246.685589
2060	2246.551063
2061	2246.416769
2062	2245.985401
2063	2245.932147
2064	2245.740112
2065	2245.663035
2066	2245.373871
2067	2245.014997
2068	2244.96202
2069	2244.909297
2070	2244.613365
2071	2244.300027
2072	2243.856319
2073	2243.803863
2074	2243.652654
2075	2243.498618
2076	2243.092357
2077	2242.891575
2078	2242.804701
2079	2242.752507
2080	2242.508886
2081	2242.253108
2082	2242.08533
2083	2241.631314
2084	2241.400125
2085	2241.348136
2086	2241.157729
2087	2240.983208
2088	2240.771527
2089	2240.484287
2090	2240.432561
2091	2240.233285
2092	2239.909907
2093	2239.710673
2094	2239.586353
2095	2239.381697
2096	2239.150192
2097	2238.959045
2098	2238.701011
2099	2238.649518
2100	2238.43431
2101	2238.38305
2102	2238.080564
2103	2237.807322
2104	2237.444936
2105	2237.186544
2106	2236.935668
2107	2236.825148
2108	2236.77405
2109	2236.570551
2110	2236.355298
2111	2235.972512
2112	2235.721744
2113	2235.500771
2114	2235.368968
2115	2235.121821
2116	2234.978755
2117	2234.643262
2118	2234.568048
2119	2234.517212
2120	2234.318245
2121	2234.03683
2122	2233.986215
2123	2233.691861
2124	2233.509266
2125	2233.344472
2126	2233.139022
2127	2232.741615
2128	2232.6397
2129	2232.419381
2130	2232.324416
2131	2232.116299
2132	2231.820742
2133	2231.573214
2134	2231.410204
2135	2231.188616
2136	2231.020388
2137	2230.740073
2138	2230.689569
2139	2230.483303
2140	2230.433142
2141	2230.280133
2142	2230.108109
2143	2229.828675
2144	2229.606055
2145	2229.356646
2146	2229.30657
2147	2229.220459
2148	2229.000991
2149	2228.781656
2150	2228.552625
2151	2228.367812
2152	2228.005001
2153	2227.955146
2154	2227.623653
2155	2227.466765
2156	2227.036591
2157	2226.987012
2158	2226.686139
2159	2226.565512
2160	2226.463538
2161	2226.219666
2162	2225.946561
2163	2225.740404
2164	2225.508664
2165	2225.291212
2166	2225.121176
2167	2225.071693
2168	2224.968826
2169	2224.919602
2170	2224.870569
2171	2224.665824
2172	2224.471812
2173	2224.360435
2174	2224.222268
2175	2224.028209
2176	2223.735516
2177	2223.550004
2178	2223.349663
2179	2223.164484
2180	2222.9754
2181	2222.648712
2182	2222.57262
2183	2222.352261
2184	2222.116671
2185	2221.922257
2186	2221.873332
2187	2221.598648
2188	2221.496025
2189	2221.179211
2190	2221.025898
2191	2220.777294
2192	2220.639105
2193	2220.389314
2194	2220.115277
2195	2220.066589
2196	2219.836403
2197	2219.569533
2198	2219.310341
2199	2219.189654
2200	2219.14112
2201	2219.092862
2202	2219.007927
2203	2218.701602
2204	2218.352824
2205	2218.187099
2206	2217.98907
2207	2217.831649
2208	2217.688888
2209	2217.509999
2210	2217.341213
2211	2217.101883
2212	2216.956312
2213	2216.908221
2214	2216.758621
2215	2216.496116
2216	2216.300655
2217	2216.25269
2218	2216.095785
2219	2215.901606
2220	2215.537099
2221	2215.155156
2222	2215.107385
2223	2214.908598
2224	2214.833259
2225	2214.580768
2226	2214.367468
2227	2214.144671
2228	2214.097066
2229	2214.04972
2230	2214.00258
2231	2213.724856
2232	2213.529413
2233	2213.404096
2234	2213.307765
2235	2213.195705
2236	2213.002207
2237	2212.95533
2238	2212.908587
2239	2212.683929
2240	2212.523137
2241	2212.340361
2242	2212.005785
2243	2211.698302
2244	2211.588433
2245	2211.453366
2246	2211.295539
2247	2210.921474
2248	2210.569559
2249	2210.387021
2250	2210.183121
2251	2209.921736
2252	2209.710288
2253	2209.636368
2254	2209.323176
2255	2209.114359
2256	2209.067692
2257	2208.945107
2258	2208.694143
2259	2208.467762
2260	2208.421347
2261	2208.076027
2262	2207.869987
2263	2207.799117
2264	2207.448083
2265	2207.207458
2266	2206.930897
2267	2206.723001
2268	2206.558775
2269	2206.183801
2270	2205.887599
2271	2205.789932
2272	2205.634719
2273	2205.588463
2274	2205.495965
2275	2205.266827
2276	2205.165011
2277	2204.964091
2278	2204.794115
2279	2204.603902
2280	2204.377334
2281	2204.071058
2282	2203.731221
2283	2203.685135
2284	2203.400786
2285	2203.106079
2286	2202.925063
2287	2202.718622
2288	2202.512002
2289	2202.466066
2290	2202.373079
2291	2202.327419
2292	2202.183145
2293	2202.026686
2294	2201.850374
2295	2201.804917
2296	2201.668601
2297	2201.572513
2298	2201.379911
2299	2201.138295
2300	2200.844335
2301	2200.622711
2302	2200.46469
2303	2200.317677
2304	2200.124977
2305	2199.994583
2306	2199.775855
2307	2199.678072
2308	2199.416877
2309	2199.290331
2310	2199.178837
2311	2198.864521
2312	2198.819143
2313	2198.685657
2314	2198.640525
2315	2198.461872
2316	2198.362467
2317	2198.172787
2318	2197.975637
2319	2197.747206
2320	2197.532732
2321	2197.461361
2322	2197.25787
2323	2196.870208
2324	2196.669572
2325	2196.560436
2326	2196.448753
2327	2196.403779
2328	2196.193991
2329	2195.956765
2330	2195.697268
2331	2195.612127
2332	2195.270049
2333	2194.957097
2334	2194.61905
2335	2194.353331
2336	2194.102738
2337	2193.868279
2338	2193.823565
2339	2193.703292
2340	2193.50165
2341	2193.314608
2342	2193.24444
2343	2193.07448
2344	2192.900712
2345	2192.856137
2346	2192.65189
2347	2192.302087
2348	2192.032391
2349	2191.85509
2350	2191.507281
2351	2191.389019
2352	2191.26621
2353	2191.105058
2354	2191.060659
2355	2190.790004
2356	2190.498636
2357	2190.235607
2358	2190.147107
2359	2189.823255
2360	2189.73091
2361	2189.686778
2362	2189.642822
2363	2189.573903
2364	2189.38918
2365	2189.169568
2366	2189.000553
2367	2188.81438
2368	2188.631532
2369	2188.474098
2370	2188.161175
2371	2188.090436
2372	2187.777738
2373	2187.73395
2374	2187.63966
2375	2187.5266
2376	2187.344464
2377	2187.246812
2378	2187.056519
2379	2186.951132
2380	2186.907478
2381	2186.679098
2382	2186.60941
2383	2186.477334
2384	2186.341145
2385	2186.260161
2386	2186.034184
2387	2185.83794
2388	2185.513673
2389	2185.392712
2390	2185.265935
2391	2185.122861
2392	2184.940487
2393	2184.798236
2394	2184.687665
2395	2184.502273
2396	2184.308007
2397	2184.264603
2398	2184.038647
2399	2183.703975
2400	2183.596805
2401	2183.427554
2402	2183.265315
2403	2183.149209
2404	2182.947049
2405	2182.859996
2406	2182.757367
2407	2182.539511
2408	2182.471185
2409	2182.382447
2410	2182.315171
2411	2182.235319
2412	2182.169687
2413	2182.105267
2414	2182.02261
2415	2181.959393
2416	2181.801851
2417	2181.716051
2418	2181.652101
2419	2181.590654
2420	2181.54456
2421	2181.320135
2422	2180.98958
2423	2180.900984
2424	2180.855607
2425	2180.78216
2426	2180.734699
2427	2180.535421
2428	2180.463384
2429	2180.403822
2430	2180.146452
2431	2179.850501
2432	2179.642673
2433	2179.595195
2434	2179.41916
2435	2179.372384
2436	2179.327083
2437	2179.042603
2438	2178.8963
2439	2178.722901
2440	2178.454653
2441	2178.274153
2442	2178.143793
2443	2177.966293
2444	2177.921401
2445	2177.864534
2446	2177.784605
2447	2177.642071
2448	2177.562321
2449	2177.518773
2450	2177.301832
2451	2177.188155
2452	2177.146058
2453	2177.068219
2454	2176.940125
2455	2176.768544
2456	2176.459752
2457	2176.225946
2458	2175.937196
2459	2175.893714
2460	2175.655372
2461	2175.498006
2462	2175.387206
2463	2175.23745
2464	2175.036516
2465	2174.680893
2466	2174.529483
2467	2174.282349
2468	2174.239892
2469	2173.997678
2470	2173.95568
2471	2173.586927
2472	2173.468933
2473	2173.386381
2474	2173.109633
2475	2172.906567
2476	2172.693544
2477	2172.491733
2478	2172.371017
2479	2172.205135
2480	2172.054939
2481	2171.896344
2482	2171.738696
2483	2171.512201
2484	2171.258894
2485	2171.217314
2486	2171.019821
2487	2170.836079
2488	2170.656003
2489	2170.495067
2490	2170.267989
2491	2170.01851
2492	2169.857845
2493	2169.688715
2494	2169.498935
2495	2169.220455
2496	2169.114632
2497	2168.938597
2498	2168.752661
2499	2168.566904
2500	2168.259629
2501	2168.055559
2502	2168.014082
2503	2167.863331
2504	2167.590174
2505	2167.245639
2506	2167.101066
2507	2166.933759
2508	2166.576912
2509	2166.235723
2510	2165.950269
2511	2165.63266
2512	2165.479933
2513	2165.371601
2514	2165.235282
2515	2165.121834
2516	2164.919666
2517	2164.660679
2518	2164.386675
2519	2164.265227
2520	2164.223919
2521	2164.18283
2522	2164.141911
2523	2164.101227
2524	2163.830163
2525	2163.548065
2526	2163.362723
2527	2163.161705
2528	2162.941001
2529	2162.695565
2530	2162.654945
2531	2162.532138
2532	2162.240084
2533	2162.199719
2534	2162.065147
2535	2162.008336
2536	2161.921189
2537	2161.707944
2538	2161.500175
2539	2161.227383
2540	2161.104405
2541	2160.91137
2542	2160.824153
2543	2160.624918
2544	2160.436391
2545	2160.252411
2546	2160.16122
2547	2159.953188
2548	2159.852625
2549	2159.755267
2550	2159.613633
2551	2159.402332
2552	2159.297001
2553	2159.134183
2554	2159.04875
2555	2158.764446
2556	2158.724077
2557	2158.507616
2558	2158.413016
2559	2158.170439
2560	2157.918054
2561	2157.877895
2562	2157.636868
2563	2157.426516
2564	2157.169616
2565	2157.005667
2566	2156.8567
2567	2156.57486
2568	2156.486883
2569	2156.205812
2570	2156.125555
2571	2155.889008
2572	2155.734635
2573	2155.605774
2574	2155.427154
2575	2155.252769
2576	2155.212635
2577	2155.115369
2578	2154.959937
2579	2154.794871
2580	2154.641076
2581	2154.373909
2582	2154.191398
2583	2154.151544
2584	2153.889066
2585	2153.688368
2586	2153.573329
2587	2153.434174
2588	2153.265294
2589	2153.042584
2590	2152.912501
2591	2152.872736
2592	2152.833149
2593	2152.51618
2594	2152.456246
2595	2152.191506
2596	2152.152135
2597	2152.112996
2598	2151.87761
2599	2151.727897
2600	2151.624085
2601	2151.447405
2602	2151.099781
2603	2150.871305
2604	2150.65328
2605	2150.512511
2606	2150.414116
2607	2150.269975
2608	2150.00854
2609	2149.922479
2610	2149.81517
2611	2149.49389
2612	2149.352918
2613	2149.190044
2614	2149.13464
2615	2149.095517
2616	2148.973602
2617	2148.825454
2618	2148.786566
2619	2148.491643
2620	2148.271897
2621	2147.973184
2622	2147.75306
2623	2147.624578
2624	2147.443792
2625	2147.154205
2626	2146.835763
2627	2146.590215
2628	2146.418341
2629	2146.310435
2630	2146.225799
2631	2146.057165
2632	2145.955801
2633	2145.719389
2634	2145.597364
2635	2145.337818
2636	2145.299076
2637	2145.179437
2638	2145.051176
2639	2144.757795
2640	2144.667818
2641	2144.500429
2642	2144.227134
2643	2143.978089
2644	2143.77132
2645	2143.629527
2646	2143.558168
2647	2143.483241
2648	2143.309669
2649	2143.258923
2650	2143.174049
2651	2143.036013
2652	2142.886015
2653	2142.650639
2654	2142.611998
2655	2142.441643
2656	2142.359957
2657	2142.195486
2658	2141.972125
2659	2141.867628
2660	2141.783651
2661	2141.597796
2662	2141.385009
2663	2141.30284
2664	2141.003401
2665	2140.927182
2666	2140.79814
2667	2140.71838
2668	2140.649506
2669	2140.452236
2670	2140.394871
2671	2140.078287
2672	2139.772857
2673	2139.734269
2674	2139.649927
2675	2139.439549
2676	2139.314549
2677	2139.242481
2678	2139.046185
2679	2138.864686
2680	2138.683003
2681	2138.416995
2682	2138.378591
2683	2138.231802
2684	2138.046662
2685	2137.817158
2686	2137.639704
2687	2137.384324
2688	2137.326991
2689	2137.162365
2690	2137.124149
2691	2136.953828
2692	2136.749182
2693	2136.711061
2694	2136.484761
2695	2136.337853
2696	2136.238314
2697	2136.178506
2698	2136.079926
2699	2135.891272
2700	2135.853305
2701	2135.773694
2702	2135.735929
2703	2135.698267
2704	2135.598291
2705	2135.406249
2706	2135.368757
2707	2135.266797
2708	2135.060992
2709	2134.904674
2710	2134.629335
2711	2134.532778
2712	2134.416829
2713	2134.092697
2714	2133.916093
2715	2133.744355
2716	2133.481684
2717	2133.263536
2718	2133.057769
2719	2132.962228
2720	2132.789296
2721	2132.669264
2722	2132.631922
2723	2132.416107
2724	2132.269993
2725	2132.215641
2726	2132.096527
2727	2131.946931
2728	2131.714504
2729	2131.458809
2730	2131.276168
2731	2131.238975
2732	2131.201958
2733	2130.93751
2734	2130.582236
2735	2130.449179
2736	2130.3565
2737	2130.15548
2738	2130.088893
2739	2129.898565
2740	2129.861644
2741	2129.666693
2742	2129.629902
2743	2129.410371
2744	2129.261566
2745	2129.015595
2746	2128.908286
2747	2128.701029
2748	2128.450628
2749	2128.258962
2750	2127.98167
2751	2127.945128
2752	2127.810571
2753	2127.729685
2754	2127.485836
2755	2127.199422
2756	2127.130814
2757	2127.055671
2758	2126.75347
2759	2126.571141
2760	2126.387373
2761	2126.316193
2762	2126.133958
2763	2126.026514
2764	2125.898555
2765	2125.612274
2766	2125.536422
2767	2125.320875
2768	2125.210896
2769	2125.165848
2770	2125.071949
2771	2124.962136
2772	2124.925558
2773	2124.728868
2774	2124.642744
2775	2124.463028
2776	2124.209367
2777	2124.088624
2778	2124.052238
2779	2123.905169
2780	2123.674249
2781	2123.615442
2782	2123.560642
2783	2123.504884
2784	2123.345274
2785	2123.290326
2786	2123.169387
2787	2123.10141
2788	2123.049268
2789	2122.890674
2790	2122.839454
2791	2122.66317
2792	2122.626908
2793	2122.485116
2794	2122.417164
2795	2122.21016
2796	2121.922274
2797	2121.87003
2798	2121.774202
2799	2121.702676
2800	2121.474815
2801	2121.425597
2802	2121.303726
2803	2121.106429
2804	2120.79831
2805	2120.762148
2806	2120.595954
2807	2120.42843
2808	2120.368113
2809	2120.2538
2810	2120.217818
2811	2119.981907
2812	2119.843967
2813	2119.753837
2814	2119.63258
2815	2119.521258
2816	2119.393443
2817	2119.329814
2818	2119.189073
2819	2119.087969
2820	2118.955609
2821	2118.813009
2822	2118.678172
2823	2118.64232
2824	2118.606621
2825	2118.334868
2826	2118.210546
2827	2118.174952
2828	2118.079106
2829	2118.043704
2830	2117.883097
2831	2117.62156
2832	2117.451953
2833	2117.324297
2834	2117.032574
2835	2116.997255
2836	2116.768346
2837	2116.577189
2838	2116.443918
2839	2116.308531
2840	2116.162915
2841	2116.127732
2842	2115.941619
2843	2115.859199
2844	2115.762108
2845	2115.611173
2846	2115.472356
2847	2115.35303
2848	2115.317994
2849	2115.134322
2850	2115.044525
2851	2114.769788
2852	2114.630386
2853	2114.411455
2854	2114.208876
2855	2114.079286
2856	2113.866594
2857	2113.6475
2858	2113.514639
2859	2113.332942
2860	2113.11552
2861	2113.04005
2862	2112.916293
2863	2112.767134
2864	2112.574617
2865	2112.283576
2866	2112.140661
2867	2111.963729
2868	2111.928818
2869	2111.769148
2870	2111.683897
2871	2111.455921
2872	2111.275407
2873	2111.207412
2874	2111.048701
2875	2110.961571
2876	2110.845074
2877	2110.650326
2878	2110.615511
2879	2110.493123
2880	2110.376801
2881	2110.275156
2882	2110.044363
2883	2109.765216
2884	2109.616047
2885	2109.581329
2886	2109.461426
2887	2109.241864
2888	2109.134287
2889	2109.011404
2890	2108.804637
2891	2108.770022
2892	2108.586095
2893	2108.323423
2894	2108.238419
2895	2108.129538
2896	2108.095145
2897	2107.995621
2898	2107.796334
2899	2107.649941
2900	2107.530641
2901	2107.227275
2902	2107.192996
2903	2106.978778
2904	2106.846979
2905	2106.675617
2906	2106.603976
2907	2106.569791
2908	2106.437647
2909	2106.17791
2910	2105.954612
2911	2105.76007
2912	2105.543985
2913	2105.435057
2914	2105.384527
2915	2105.180048
2916	2105.005062
2917	2104.906591
2918	2104.87255
2919	2104.649447
2920	2104.463885
2921	2104.415868
2922	2104.25708
2923	2104.036588
2924	2103.884686
2925	2103.850754
2926	2103.555708
2927	2103.477846
2928	2103.315276
2929	2103.153978
2930	2102.966961
2931	2102.876427
2932	2102.744452
2933	2102.71065
2934	2102.589661
2935	2102.406952
2936	2102.325104
2937	2102.043565
2938	2101.814978
2939	2101.557604
2940	2101.495038
2941	2101.375168
2942	2101.266805
2943	2101.058944
2944	2100.988651
2945	2100.842384
2946	2100.661652
2947	2100.491088
2948	2100.444335
2949	2100.313478
2950	2100.148582
2951	2100.114852
2952	2099.802423
2953	2099.706727
2954	2099.59485
2955	2099.478053
2956	2099.444432
2957	2099.289227
2958	2099.190155
2959	2099.156623
2960	2098.893414
2961	2098.776378
2962	2098.631453
2963	2098.413955
2964	2098.207747
2965	2098.087546
2966	2097.869323
2967	2097.708415
2968	2097.540671
2969	2097.478395
2970	2097.271839
2971	2097.065463
2972	2096.887604
2973	2096.854262
2974	2096.710852
2975	2096.604865
2976	2096.571609
2977	2096.439078
2978	2096.304472
2979	2096.228575
2980	2096.089915
2981	2096.041962
2982	2096.008843
2983	2095.898461
2984	2095.7749
2985	2095.741961
2986	2095.411858
2987	2095.378978
2988	2095.152085
2989	2095.103321
2990	2094.980574
2991	2094.73267
2992	2094.53694
2993	2094.336202
2994	2094.272901
2995	2094.193118
2996	2094.047873
2997	2093.942989
2998	2093.814224
2999	2093.654056
3000	2093.462435
3001	2093.42969
3002	2093.307413
3003	2093.274784
3004	2093.110407
3005	2092.908008
3006	2092.70685
3007	2092.495164
3008	2092.268362
3009	2092.120078
3010	2091.87834
3011	2091.685138
3012	2091.531076
3013	2091.402636
3014	2091.331806
3015	2091.147358
3016	2091.114885
3017	2091.006917
3018	2090.876142
3019	2090.698348
3020	2090.559491
3021	2090.371208
3022	2090.265062
3023	2090.232702
3024	2089.952407
3025	2089.784831
3026	2089.616916
3027	2089.469678
3028	2089.28377
3029	2089.079575
3030	2088.926495
3031	2088.864108
3032	2088.83182
3033	2088.675801
3034	2088.589514
3035	2088.518365
3036	2088.47273
3037	2088.440613
3038	2088.305789
3039	2088.18213
3040	2088.136021
3041	2088.01662
3042	2087.840352
3043	2087.698788
3044	2087.666774
3045	2087.507221
3046	2087.391215
3047	2087.24387
3048	2087.033134
3049	2086.859214
3050	2086.600942
3051	2086.370149
3052	2086.245228
3053	2086.082018
3054	2085.946127
3055	2085.812489
3056	2085.584084
3057	2085.361645
3058	2085.208313
3059	2085.028067
3060	2084.947044
3061	2084.815077
3062	2084.600002
3063	2084.432689
3064	2084.400709
3065	2084.178023
3066	2084.078574
3067	2084.013952
3068	2083.982088
3069	2083.747524
3070	2083.58951
3071	2083.480879
3072	2083.129536
3073	2082.946343
3074	2082.914612
3075	2082.716536
3076	2082.651674
3077	2082.620126
3078	2082.397421
3079	2082.349498
3080	2082.266911
3081	2082.166865
3082	2082.050409
3083	2081.842958
3084	2081.717477
3085	2081.563821
3086	2081.518816
3087	2081.470529
3088	2081.425132
3089	2081.32219
3090	2081.290726
3091	2081.069668
3092	2080.972369
3093	2080.821992
3094	2080.607941
3095	2080.388892
3096	2080.200741
3097	2080.142065
3098	2080.020879
3099	2079.892343
3100	2079.794398
3101	2079.557624
3102	2079.276677
3103	2079.231641
3104	2079.187397
3105	2079.009743
3106	2078.910938
3107	2078.743374
3108	2078.712016
3109	2078.680841
3110	2078.630924
3111	2078.534845
3112	2078.505316
3113	2078.367421
3114	2078.16544
3115	2078.026232
3116	2077.808118
3117	2077.730126
3118	2077.595105
3119	2077.370315
3120	2077.324071
3121	2077.199771
3122	2077.086426
3123	2076.961191
3124	2076.793428
3125	2076.698463
3126	2076.576272
3127	2076.545302
3128	2076.264997
3129	2076.14704
3130	2076.01619
3131	2075.85644
3132	2075.825555
3133	2075.753931
3134	2075.590862
3135	2075.52811
3136	2075.485247
3137	2075.304391
3138	2075.081344
3139	2074.935357
3140	2074.906082
3141	2074.875441
3142	2074.741249
3143	2074.649463
3144	2074.582158
3145	2074.398193
3146	2074.337084
3147	2074.215924
3148	2073.895673
3149	2073.865161
3150	2073.729191
3151	2073.598126
3152	2073.569186
3153	2073.429105
3154	2073.360983
3155	2073.166821
3156	2073.031046
3157	2072.920784
3158	2072.805054
3159	2072.774782
3160	2072.528837
3161	2072.241679
3162	2072.163674
3163	2072.047093
3164	2071.874817
3165	2071.748626
3166	2071.664633
3167	2071.622407
3168	2071.429397
3169	2071.18493
3170	2070.881024
3171	2070.735422
3172	2070.670949
3173	2070.504817
3174	2070.277256
3175	2070.170138
3176	2070.139895
3177	2070.006337
3178	2069.912259
3179	2069.882183
3180	2069.694042
3181	2069.543682
3182	2069.325261
3183	2069.259628
3184	2069.231078
3185	2069.150783
3186	2068.943769
3187	2068.884097
3188	2068.702677
3189	2068.539885
3190	2068.299741
3191	2068.256182
3192	2068.226301
3193	2068.136815
3194	2068.054928
3195	2067.894356
3196	2067.673043
3197	2067.539009
3198	2067.3498
3199	2067.178661
3200	2067.036801
3201	2066.786531
3202	2066.756724
3203	2066.728542
3204	2066.590647
3205	2066.516043
3206	2066.133222
3207	2066.088326
3208	2065.886313
3209	2065.736113
3210	2065.645673
3211	2065.506212
3212	2065.389287
3213	2065.261219
3214	2065.148113
3215	2065.05689
3216	2064.992588
3217	2064.749503
3218	2064.695363
